W0426 23:28:35.317000 552003 torch/distributed/run.py:803] 
W0426 23:28:35.317000 552003 torch/distributed/run.py:803] *****************************************
W0426 23:28:35.317000 552003 torch/distributed/run.py:803] Setting OMP_NUM_THREADS environment variable for each process to be 1 in default, to avoid your system being overloaded, please further tune the variable for optimal performance in your application as needed. 
W0426 23:28:35.317000 552003 torch/distributed/run.py:803] *****************************************
[W426 23:28:46.409025981 Utils.hpp:137] Warning: Environment variable TORCH_NCCL_TRACE_BUFFER_SIZE is deprecated; use TORCH_FR_BUFFER_SIZE instead (function operator())
[W426 23:28:46.409415920 Utils.hpp:137] Warning: Environment variable TORCH_NCCL_TRACE_BUFFER_SIZE is deprecated; use TORCH_FR_BUFFER_SIZE instead (function operator())
[W426 23:28:46.410824384 Utils.hpp:137] Warning: Environment variable TORCH_NCCL_TRACE_BUFFER_SIZE is deprecated; use TORCH_FR_BUFFER_SIZE instead (function operator())
[W426 23:28:46.411505168 Utils.hpp:137] Warning: Environment variable TORCH_NCCL_TRACE_BUFFER_SIZE is deprecated; use TORCH_FR_BUFFER_SIZE instead (function operator())
[W426 23:28:46.411673055 Utils.hpp:137] Warning: Environment variable TORCH_NCCL_TRACE_BUFFER_SIZE is deprecated; use TORCH_FR_BUFFER_SIZE instead (function operator())
[W426 23:28:46.411740194 Utils.hpp:137] Warning: Environment variable TORCH_NCCL_TRACE_BUFFER_SIZE is deprecated; use TORCH_FR_BUFFER_SIZE instead (function operator())
[W426 23:28:46.411813603 Utils.hpp:137] Warning: Environment variable TORCH_NCCL_TRACE_BUFFER_SIZE is deprecated; use TORCH_FR_BUFFER_SIZE instead (function operator())
[W426 23:28:46.412504142 Utils.hpp:137] Warning: Environment variable TORCH_NCCL_TRACE_BUFFER_SIZE is deprecated; use TORCH_FR_BUFFER_SIZE instead (function operator())
Hyperparameters:
  adam_eps: 1e-08
bump_counterfactual step:2314 frac:0.389859 phase:post_late p_loop:1.000000 policy_loss:2.56503898 policy_bpb:1.18020096 loop_off_loss:2.60215383 loop_off_bpb:1.19727789 loop_on_loss:2.56503898 loop_on_bpb:1.18020096 delta_loss:-0.03711485 delta_bpb:-0.01707693
bump_layer_stats step:2314 frac:0.389859 phase:post_late layer:0 looped:0 grad_norm:6.15730180e-02 param_norm:1.33509394e+02 grad_param_ratio:4.61188656e-04
bump_layer_stats step:2314 frac:0.389859 phase:post_late layer:1 looped:0 grad_norm:5.42286991e-02 param_norm:1.32954527e+02 grad_param_ratio:4.07874034e-04
bump_layer_stats step:2314 frac:0.389859 phase:post_late layer:2 looped:0 grad_norm:5.28758273e-02 param_norm:1.36014115e+02 grad_param_ratio:3.88752501e-04
bump_layer_stats step:2314 frac:0.389859 phase:post_late layer:3 looped:1 grad_norm:6.04965375e-02 param_norm:1.33813887e+02 grad_param_ratio:4.52094613e-04
bump_layer_stats step:2314 frac:0.389859 phase:post_late layer:4 looped:1 grad_norm:6.10236417e-02 param_norm:1.34653837e+02 grad_param_ratio:4.53189031e-04
bump_layer_stats step:2314 frac:0.389859 phase:post_late layer:5 looped:1 grad_norm:5.53613897e-02 param_norm:1.36954514e+02 grad_param_ratio:4.04231945e-04
bump_layer_stats step:2314 frac:0.389859 phase:post_late layer:6 looped:0 grad_norm:4.88925722e-02 param_norm:1.38085367e+02 grad_param_ratio:3.54074969e-04
bump_layer_stats step:2314 frac:0.389859 phase:post_late layer:7 looped:0 grad_norm:4.71324814e-02 param_norm:1.38533709e+02 grad_param_ratio:3.40223919e-04
bump_layer_stats step:2314 frac:0.389859 phase:post_late layer:8 looped:0 grad_norm:4.81813869e-02 param_norm:1.40015619e+02 grad_param_ratio:3.44114372e-04
bump_layer_stats step:2314 frac:0.389859 phase:post_late layer:9 looped:0 grad_norm:5.23106059e-02 param_norm:1.39433849e+02 grad_param_ratio:3.75164326e-04
bump_layer_stats step:2314 frac:0.389859 phase:post_late layer:10 looped:0 grad_norm:8.20605553e-02 param_norm:1.35672992e+02 grad_param_ratio:6.04840759e-04
bump_probe step:2315 frac:0.390106 phase:post_late loop_active:1 loss:2.56960674 bpb:1.18230263 eval_time:157ms
bump_counterfactual step:2315 frac:0.390106 phase:post_late p_loop:1.000000 policy_loss:2.56960674 policy_bpb:1.18230263 loop_off_loss:2.61114258 loop_off_bpb:1.20141370 loop_on_loss:2.56960674 loop_on_bpb:1.18230263 delta_loss:-0.04153585 delta_bpb:-0.01911107
bump_layer_stats step:2315 frac:0.390106 phase:post_late layer:0 looped:0 grad_norm:4.82300538e-02 param_norm:1.33497840e+02 grad_param_ratio:3.61279656e-04
bump_layer_stats step:2315 frac:0.390106 phase:post_late layer:1 looped:0 grad_norm:4.13585857e-02 param_norm:1.32941606e+02 grad_param_ratio:3.11103400e-04
bump_layer_stats step:2315 frac:0.390106 phase:post_late layer:2 looped:0 grad_norm:3.96418333e-02 param_norm:1.35996343e+02 grad_param_ratio:2.91491906e-04
bump_layer_stats step:2315 frac:0.390106 phase:post_late layer:3 looped:1 grad_norm:4.15998388e-02 param_norm:1.33788674e+02 grad_param_ratio:3.10936925e-04
bump_layer_stats step:2315 frac:0.390106 phase:post_late layer:4 looped:1 grad_norm:4.30263490e-02 param_norm:1.34632830e+02 grad_param_ratio:3.19582891e-04
bump_layer_stats step:2315 frac:0.390106 phase:post_late layer:5 looped:1 grad_norm:3.97887707e-02 param_norm:1.36916332e+02 grad_param_ratio:2.90606461e-04
bump_layer_stats step:2315 frac:0.390106 phase:post_late layer:6 looped:0 grad_norm:3.74263697e-02 param_norm:1.38054632e+02 grad_param_ratio:2.71098254e-04
bump_layer_stats step:2315 frac:0.390106 phase:post_late layer:7 looped:0 grad_norm:3.75297344e-02 param_norm:1.38505804e+02 grad_param_ratio:2.70961456e-04
bump_layer_stats step:2315 frac:0.390106 phase:post_late layer:8 looped:0 grad_norm:3.93009358e-02 param_norm:1.39982478e+02 grad_param_ratio:2.80756109e-04
bump_layer_stats step:2315 frac:0.390106 phase:post_late layer:9 looped:0 grad_norm:4.16838986e-02 param_norm:1.39414402e+02 grad_param_ratio:2.98992772e-04
bump_layer_stats step:2315 frac:0.390106 phase:post_late layer:10 looped:0 grad_norm:5.69205996e-02 param_norm:1.35646915e+02 grad_param_ratio:4.19623253e-04
bump_probe step:2316 frac:0.390355 phase:post_late loop_active:1 loss:2.56331279 bpb:1.17940672 eval_time:158ms
bump_counterfactual step:2316 frac:0.390355 phase:post_late p_loop:1.000000 policy_loss:2.56331279 policy_bpb:1.17940672 loop_off_loss:2.60171299 loop_off_bpb:1.19707505 loop_on_loss:2.56331279 loop_on_bpb:1.17940672 delta_loss:-0.03840020 delta_bpb:-0.01766833
bump_layer_stats step:2316 frac:0.390355 phase:post_late layer:0 looped:0 grad_norm:5.57991220e-02 param_norm:1.33486792e+02 grad_param_ratio:4.18012308e-04
bump_layer_stats step:2316 frac:0.390355 phase:post_late layer:1 looped:0 grad_norm:4.86400608e-02 param_norm:1.32934407e+02 grad_param_ratio:3.65895194e-04
bump_layer_stats step:2316 frac:0.390355 phase:post_late layer:2 looped:0 grad_norm:4.58358243e-02 param_norm:1.35992767e+02 grad_param_ratio:3.37046044e-04
bump_layer_stats step:2316 frac:0.390355 phase:post_late layer:3 looped:1 grad_norm:4.93211009e-02 param_norm:1.33777433e+02 grad_param_ratio:3.68680276e-04
bump_layer_stats step:2316 frac:0.390355 phase:post_late layer:4 looped:1 grad_norm:5.03807037e-02 param_norm:1.34624058e+02 grad_param_ratio:3.74232544e-04
bump_layer_stats step:2316 frac:0.390355 phase:post_late layer:5 looped:1 grad_norm:4.64460832e-02 param_norm:1.36897445e+02 grad_param_ratio:3.39276481e-04
bump_layer_stats step:2316 frac:0.390355 phase:post_late layer:6 looped:0 grad_norm:4.22488126e-02 param_norm:1.38047512e+02 grad_param_ratio:3.06045447e-04
bump_layer_stats step:2316 frac:0.390355 phase:post_late layer:7 looped:0 grad_norm:4.13585659e-02 param_norm:1.38505454e+02 grad_param_ratio:2.98606046e-04
bump_layer_stats step:2316 frac:0.390355 phase:post_late layer:8 looped:0 grad_norm:4.18490548e-02 param_norm:1.39979751e+02 grad_param_ratio:2.98965061e-04
bump_layer_stats step:2316 frac:0.390355 phase:post_late layer:9 looped:0 grad_norm:4.09253195e-02 param_norm:1.39404761e+02 grad_param_ratio:2.93571894e-04
bump_layer_stats step:2316 frac:0.390355 phase:post_late layer:10 looped:0 grad_norm:6.57891855e-02 param_norm:1.35637186e+02 grad_param_ratio:4.85037972e-04
bump_probe step:2317 frac:0.390603 phase:post_late loop_active:1 loss:2.57207252 bpb:1.18343716 eval_time:158ms
bump_counterfactual step:2317 frac:0.390603 phase:post_late p_loop:1.000000 policy_loss:2.57207252 policy_bpb:1.18343716 loop_off_loss:2.61435186 loop_off_bpb:1.20289033 loop_on_loss:2.57207252 loop_on_bpb:1.18343716 delta_loss:-0.04227934 delta_bpb:-0.01945316
bump_layer_stats step:2317 frac:0.390603 phase:post_late layer:0 looped:0 grad_norm:5.17836883e-02 param_norm:1.33482417e+02 grad_param_ratio:3.87943890e-04
bump_layer_stats step:2317 frac:0.390603 phase:post_late layer:1 looped:0 grad_norm:4.63066668e-02 param_norm:1.32923409e+02 grad_param_ratio:3.48371044e-04
bump_layer_stats step:2317 frac:0.390603 phase:post_late layer:2 looped:0 grad_norm:4.38040198e-02 param_norm:1.35976327e+02 grad_param_ratio:3.22144455e-04
bump_layer_stats step:2317 frac:0.390603 phase:post_late layer:3 looped:1 grad_norm:4.95036085e-02 param_norm:1.33754767e+02 grad_param_ratio:3.70107246e-04
bump_layer_stats step:2317 frac:0.390603 phase:post_late layer:4 looped:1 grad_norm:5.16036803e-02 param_norm:1.34607366e+02 grad_param_ratio:3.83364461e-04
bump_layer_stats step:2317 frac:0.390603 phase:post_late layer:5 looped:1 grad_norm:4.79631102e-02 param_norm:1.36865482e+02 grad_param_ratio:3.50439786e-04
bump_layer_stats step:2317 frac:0.390603 phase:post_late layer:6 looped:0 grad_norm:4.42154700e-02 param_norm:1.38030485e+02 grad_param_ratio:3.20331194e-04
bump_layer_stats step:2317 frac:0.390603 phase:post_late layer:7 looped:0 grad_norm:4.17096341e-02 param_norm:1.38481100e+02 grad_param_ratio:3.01193694e-04
bump_layer_stats step:2317 frac:0.390603 phase:post_late layer:8 looped:0 grad_norm:4.21205642e-02 param_norm:1.39960960e+02 grad_param_ratio:3.00945093e-04
bump_layer_stats step:2317 frac:0.390603 phase:post_late layer:9 looped:0 grad_norm:4.75898373e-02 param_norm:1.39387462e+02 grad_param_ratio:3.41421220e-04
bump_layer_stats step:2317 frac:0.390603 phase:post_late layer:10 looped:0 grad_norm:7.31384713e-02 param_norm:1.35616847e+02 grad_param_ratio:5.39302253e-04
bump_probe step:2318 frac:0.390851 phase:post_late loop_active:1 loss:2.56409172 bpb:1.17976512 eval_time:157ms
bump_counterfactual step:2318 frac:0.390851 phase:post_late p_loop:1.000000 policy_loss:2.56409172 policy_bpb:1.17976512 loop_off_loss:2.60182856 loop_off_bpb:1.19712823 loop_on_loss:2.56409172 loop_on_bpb:1.17976512 delta_loss:-0.03773684 delta_bpb:-0.01736311
bump_layer_stats step:2318 frac:0.390851 phase:post_late layer:0 looped:0 grad_norm:5.49872245e-02 param_norm:1.33475722e+02 grad_param_ratio:4.11964241e-04
bump_layer_stats step:2318 frac:0.390851 phase:post_late layer:1 looped:0 grad_norm:4.98347094e-02 param_norm:1.32917662e+02 grad_param_ratio:3.74929176e-04
bump_layer_stats step:2318 frac:0.390851 phase:post_late layer:2 looped:0 grad_norm:4.73552891e-02 param_norm:1.35971572e+02 grad_param_ratio:3.48273455e-04
bump_layer_stats step:2318 frac:0.390851 phase:post_late layer:3 looped:1 grad_norm:4.92135358e-02 param_norm:1.33748080e+02 grad_param_ratio:3.67956952e-04
bump_layer_stats step:2318 frac:0.390851 phase:post_late layer:4 looped:1 grad_norm:5.09276651e-02 param_norm:1.34599007e+02 grad_param_ratio:3.78365832e-04
bump_layer_stats step:2318 frac:0.390851 phase:post_late layer:5 looped:1 grad_norm:4.73969338e-02 param_norm:1.36845522e+02 grad_param_ratio:3.46353560e-04
bump_layer_stats step:2318 frac:0.390851 phase:post_late layer:6 looped:0 grad_norm:4.45602733e-02 param_norm:1.38024846e+02 grad_param_ratio:3.22842406e-04
bump_layer_stats step:2318 frac:0.390851 phase:post_late layer:7 looped:0 grad_norm:4.33359111e-02 param_norm:1.38478045e+02 grad_param_ratio:3.12944272e-04
bump_layer_stats step:2318 frac:0.390851 phase:post_late layer:8 looped:0 grad_norm:4.56841474e-02 param_norm:1.39957158e+02 grad_param_ratio:3.26415227e-04
bump_layer_stats step:2318 frac:0.390851 phase:post_late layer:9 looped:0 grad_norm:4.50242953e-02 param_norm:1.39373321e+02 grad_param_ratio:3.23048164e-04
bump_layer_stats step:2318 frac:0.390851 phase:post_late layer:10 looped:0 grad_norm:6.79768937e-02 param_norm:1.35606650e+02 grad_param_ratio:5.01279940e-04
bump_probe step:2319 frac:0.391101 phase:post_late loop_active:1 loss:2.56970601 bpb:1.18234831 eval_time:157ms
bump_counterfactual step:2319 frac:0.391101 phase:post_late p_loop:1.000000 policy_loss:2.56970601 policy_bpb:1.18234831 loop_off_loss:2.61356961 loop_off_bpb:1.20253040 loop_on_loss:2.56970601 loop_on_bpb:1.18234831 delta_loss:-0.04386360 delta_bpb:-0.02018210
bump_layer_stats step:2319 frac:0.391101 phase:post_late layer:0 looped:0 grad_norm:5.53126453e-02 param_norm:1.33472313e+02 grad_param_ratio:4.14412877e-04
bump_layer_stats step:2319 frac:0.391101 phase:post_late layer:1 looped:0 grad_norm:4.92686761e-02 param_norm:1.32906926e+02 grad_param_ratio:3.70700591e-04
bump_layer_stats step:2319 frac:0.391101 phase:post_late layer:2 looped:0 grad_norm:4.54775342e-02 param_norm:1.35959640e+02 grad_param_ratio:3.34492900e-04
bump_layer_stats step:2319 frac:0.391101 phase:post_late layer:3 looped:1 grad_norm:4.81103780e-02 param_norm:1.33726330e+02 grad_param_ratio:3.59767429e-04
bump_layer_stats step:2319 frac:0.391101 phase:post_late layer:4 looped:1 grad_norm:5.09126768e-02 param_norm:1.34581530e+02 grad_param_ratio:3.78303596e-04
bump_layer_stats step:2319 frac:0.391101 phase:post_late layer:5 looped:1 grad_norm:4.68817765e-02 param_norm:1.36809007e+02 grad_param_ratio:3.42680483e-04
bump_layer_stats step:2319 frac:0.391101 phase:post_late layer:6 looped:0 grad_norm:4.26688888e-02 param_norm:1.38004501e+02 grad_param_ratio:3.09184763e-04
bump_layer_stats step:2319 frac:0.391101 phase:post_late layer:7 looped:0 grad_norm:4.19531695e-02 param_norm:1.38454516e+02 grad_param_ratio:3.03010481e-04
bump_layer_stats step:2319 frac:0.391101 phase:post_late layer:8 looped:0 grad_norm:4.32255871e-02 param_norm:1.39940195e+02 grad_param_ratio:3.08886144e-04
bump_layer_stats step:2319 frac:0.391101 phase:post_late layer:9 looped:0 grad_norm:3.90106092e-02 param_norm:1.39356400e+02 grad_param_ratio:2.79934105e-04
bump_layer_stats step:2319 frac:0.391101 phase:post_late layer:10 looped:0 grad_norm:6.28995577e-02 param_norm:1.35584381e+02 grad_param_ratio:4.63914482e-04
2500/20000 train_loss: 2.5566 train_time: 4.3m tok/s: 7594509
3000/20000 train_loss: 2.5670 train_time: 5.5m tok/s: 7138375
3500/20000 train_loss: 2.5678 train_time: 6.7m tok/s: 6843779
4000/20000 train_loss: 2.4090 train_time: 7.9m tok/s: 6639927
4000/20000 val_loss: 2.4254 val_bpb: 1.1083
seq_len_curriculum:bump step:4230 frac:0.850 seq_len:2048->8192
4500/20000 train_loss: 2.1936 train_time: 9.2m tok/s: 6398860
4751/20000 val_loss: 2.3172 val_bpb: 1.0589
stopping_early: wallclock_cap train_time: 596156ms step: 4751/20000
peak memory allocated: 40045 MiB reserved: 44130 MiB
ema:applying EMA weights
diagnostic pre-quantization post-ema val_loss:2.31651199 val_bpb:1.05854549 eval_time:7490ms
Serialized model: 135643006 bytes
Code size (uncompressed): 166482 bytes
Code size (compressed): 33185 bytes
GPTQ:collecting Hessians from calibration data...
GPTQ:collected 67 Hessians in 3.7s
Quantized weights:
  gate_int8_row: blocks.attn.attn_gate_w
  gptq (int6): blocks.attn.c_k.weight, blocks.attn.c_q.weight, blocks.attn.c_v.weight, blocks.attn.proj.weight, blocks.mlp.fc.weight, blocks.mlp.proj.weight
  gptq (int7): tok_emb.weight
  passthrough (float16): blocks.attn.q_gain, blocks.attn_scale, blocks.mlp_scale, blocks.resid_mix, loop_extra_attn_scale, loop_extra_mlp_scale, loop_extra_resid_mix, parallel_post_lambdas, parallel_resid_lambdas, skip_gates, skip_weights
Serialized model quantized+brotli: 15963096 bytes
Total submission size quantized+brotli: 15996281 bytes
diagnostic quantized val_loss:2.33645108 val_bpb:1.06765678 eval_time:7289ms
ttt_lora:warming up compile (random tokens, no val data)
ttt_lora:compile warmup done (277.5s)

beginning TTT eval timer
ttt_phased: total_docs:49996 prefix_docs:2000 suffix_docs:47996 num_phases:3 boundaries:[666, 1333, 2000]
ttp: b3122/3125 bl:1.9312 bb:0.9520 rl:1.9312 rb:0.9520 dl:19941-21733 gd:0
ttp: b3113/3125 bl:2.2390 bb:1.0630 rl:2.0378 rb:0.9914 dl:10608-11262 gd:0
ttp: b3107/3125 bl:2.3280 bb:1.1089 rl:2.1020 rb:1.0178 dl:8880-9095 gd:0
ttp: b3100/3125 bl:2.3536 bb:1.0876 rl:2.1412 rb:1.0291 dl:7420-7546 gd:0
ttp: b3093/3125 bl:2.2241 bb:1.0780 rl:2.1511 rb:1.0349 dl:6482-6533 gd:0
ttp: b3086/3125 bl:2.4403 bb:1.1326 rl:2.1792 rb:1.0447 dl:5836-5915 gd:0
ttp: b3079/3125 bl:2.2777 bb:1.0605 rl:2.1873 rb:1.0461 dl:5408-5488 gd:0
ttpp: phase:1/3 pd:780 gd:666 t:302.0s
tttg: c1/80 lr:0.001000 t:0.4s
tttg: c2/80 lr:0.001000 t:0.7s
tttg: c3/80 lr:0.000998 t:0.9s
tttg: c4/80 lr:0.000996 t:1.2s
tttg: c5/80 lr:0.000994 t:1.5s
tttg: c6/80 lr:0.000990 t:1.7s
tttg: c7/80 lr:0.000986 t:2.0s
tttg: c8/80 lr:0.000981 t:2.2s
tttg: c9/80 lr:0.000975 t:2.5s
tttg: c10/80 lr:0.000968 t:2.8s
tttg: c11/80 lr:0.000961 t:3.0s
tttg: c12/80 lr:0.000953 t:3.3s
tttg: c13/80 lr:0.000944 t:3.6s
tttg: c14/80 lr:0.000935 t:3.8s
tttg: c15/80 lr:0.000924 t:4.1s
tttg: c16/80 lr:0.000914 t:4.4s
tttg: c17/80 lr:0.000902 t:4.6s
tttg: c18/80 lr:0.000890 t:4.9s
tttg: c19/80 lr:0.000877 t:5.2s
tttg: c20/80 lr:0.000864 t:5.4s
tttg: c21/80 lr:0.000850 t:5.7s
tttg: c22/80 lr:0.000836 t:6.0s
tttg: c23/80 lr:0.000821 t:6.2s
tttg: c24/80 lr:0.000805 t:6.5s
tttg: c25/80 lr:0.000789 t:6.8s
tttg: c26/80 lr:0.000773 t:7.1s
tttg: c27/80 lr:0.000756 t:7.3s
tttg: c28/80 lr:0.000738 t:7.6s
tttg: c29/80 lr:0.000721 t:7.9s
tttg: c30/80 lr:0.000703 t:8.1s
tttg: c31/80 lr:0.000684 t:8.4s
tttg: c32/80 lr:0.000666 t:8.7s
tttg: c33/80 lr:0.000647 t:9.0s
tttg: c34/80 lr:0.000628 t:9.2s
tttg: c35/80 lr:0.000608 t:9.5s
tttg: c36/80 lr:0.000589 t:9.8s
tttg: c37/80 lr:0.000569 t:10.1s
tttg: c38/80 lr:0.000550 t:10.3s
tttg: c39/80 lr:0.000530 t:10.6s
tttg: c40/80 lr:0.000510 t:10.9s
tttg: c41/80 lr:0.000490 t:11.2s
tttg: c42/80 lr:0.000470 t:11.5s
tttg: c43/80 lr:0.000450 t:11.7s
tttg: c44/80 lr:0.000431 t:12.0s
tttg: c45/80 lr:0.000411 t:12.3s
tttg: c46/80 lr:0.000392 t:12.6s
tttg: c47/80 lr:0.000372 t:12.9s
tttg: c48/80 lr:0.000353 t:13.1s
tttg: c49/80 lr:0.000334 t:13.4s
tttg: c50/80 lr:0.000316 t:13.7s
tttg: c51/80 lr:0.000297 t:14.0s
tttg: c52/80 lr:0.000279 t:14.2s
tttg: c53/80 lr:0.000262 t:14.5s
tttg: c54/80 lr:0.000244 t:14.8s
tttg: c55/80 lr:0.000227 t:15.1s
tttg: c56/80 lr:0.000211 t:15.3s
tttg: c57/80 lr:0.000195 t:15.6s
tttg: c58/80 lr:0.000179 t:15.9s
tttg: c59/80 lr:0.000164 t:16.2s
tttg: c60/80 lr:0.000150 t:16.4s
tttg: c61/80 lr:0.000136 t:16.7s
tttg: c62/80 lr:0.000123 t:17.0s
tttg: c63/80 lr:0.000110 t:17.2s
tttg: c64/80 lr:0.000098 t:17.5s
tttg: c65/80 lr:0.000086 t:17.8s
tttg: c66/80 lr:0.000076 t:18.1s
tttg: c67/80 lr:0.000065 t:18.3s
tttg: c68/80 lr:0.000056 t:18.6s
tttg: c69/80 lr:0.000047 t:18.9s
tttg: c70/80 lr:0.000039 t:19.1s
tttg: c71/80 lr:0.000032 t:19.4s
tttg: c72/80 lr:0.000025 t:19.7s
tttg: c73/80 lr:0.000019 t:20.0s
tttg: c74/80 lr:0.000014 t:20.2s
tttg: c75/80 lr:0.000010 t:20.5s
tttg: c76/80 lr:0.000006 t:20.8s
tttg: c77/80 lr:0.000004 t:21.1s
tttg: c78/80 lr:0.000002 t:21.3s
tttg: c79/80 lr:0.000000 t:21.6s
ttpr: phase:1/3 t:324.1s
ttp: b3076/3125 bl:2.3166 bb:1.1173 rl:2.1969 rb:1.0513 dl:5257-5318 gd:0
ttp: b3063/3125 bl:2.0122 bb:0.9220 rl:2.1857 rb:1.0431 dl:4619-4653 gd:0
ttp: b3055/3125 bl:2.4964 bb:1.1471 rl:2.2025 rb:1.0489 dl:4340-4366 gd:0
ttp: b3048/3125 bl:2.4560 bb:1.1008 rl:2.2149 rb:1.0516 dl:4117-4148 gd:0
ttp: b3043/3125 bl:2.4431 bb:1.1434 rl:2.2252 rb:1.0558 dl:3973-4011 gd:0
ttp: b3035/3125 bl:2.2678 bb:1.0251 rl:2.2270 rb:1.0545 dl:3784-3801 gd:0
ttpp: phase:2/3 pd:1452 gd:1333 t:353.7s
tttg: c1/124 lr:0.001000 t:0.2s
tttg: c2/124 lr:0.001000 t:0.5s
tttg: c3/124 lr:0.000999 t:0.7s
tttg: c4/124 lr:0.000999 t:1.0s
tttg: c5/124 lr:0.000997 t:1.2s
tttg: c6/124 lr:0.000996 t:1.5s
tttg: c7/124 lr:0.000994 t:1.7s
tttg: c8/124 lr:0.000992 t:2.0s
tttg: c9/124 lr:0.000990 t:2.2s
tttg: c10/124 lr:0.000987 t:2.5s
tttg: c11/124 lr:0.000984 t:2.8s
tttg: c12/124 lr:0.000980 t:3.0s
tttg: c13/124 lr:0.000977 t:3.3s
tttg: c14/124 lr:0.000973 t:3.5s
tttg: c15/124 lr:0.000968 t:3.8s
tttg: c16/124 lr:0.000964 t:4.0s
tttg: c17/124 lr:0.000959 t:4.3s
tttg: c18/124 lr:0.000954 t:4.5s
tttg: c19/124 lr:0.000948 t:4.8s
tttg: c20/124 lr:0.000942 t:5.1s
tttg: c21/124 lr:0.000936 t:5.3s
tttg: c22/124 lr:0.000930 t:5.6s
tttg: c23/124 lr:0.000923 t:5.8s
tttg: c24/124 lr:0.000916 t:6.1s
tttg: c25/124 lr:0.000909 t:6.3s
tttg: c26/124 lr:0.000901 t:6.6s
tttg: c27/124 lr:0.000894 t:6.9s
tttg: c28/124 lr:0.000886 t:7.1s
tttg: c29/124 lr:0.000877 t:7.4s
tttg: c30/124 lr:0.000869 t:7.6s
tttg: c31/124 lr:0.000860 t:7.9s
tttg: c32/124 lr:0.000851 t:8.2s
tttg: c33/124 lr:0.000842 t:8.4s
tttg: c34/124 lr:0.000833 t:8.7s
tttg: c35/124 lr:0.000823 t:8.9s
tttg: c36/124 lr:0.000813 t:9.2s
tttg: c37/124 lr:0.000803 t:9.4s
tttg: c38/124 lr:0.000793 t:9.7s
tttg: c39/124 lr:0.000782 t:10.0s
tttg: c40/124 lr:0.000772 t:10.2s
tttg: c41/124 lr:0.000761 t:10.5s
tttg: c42/124 lr:0.000750 t:10.8s
tttg: c43/124 lr:0.000739 t:11.0s
tttg: c44/124 lr:0.000728 t:11.3s
tttg: c45/124 lr:0.000716 t:11.5s
tttg: c46/124 lr:0.000705 t:11.8s
tttg: c47/124 lr:0.000693 t:12.1s
tttg: c48/124 lr:0.000681 t:12.3s
tttg: c49/124 lr:0.000669 t:12.6s
tttg: c50/124 lr:0.000657 t:12.9s
tttg: c51/124 lr:0.000645 t:13.1s
tttg: c52/124 lr:0.000632 t:13.4s
tttg: c53/124 lr:0.000620 t:13.6s
tttg: c54/124 lr:0.000608 t:13.9s
tttg: c55/124 lr:0.000595 t:14.2s
tttg: c56/124 lr:0.000583 t:14.4s
tttg: c57/124 lr:0.000570 t:14.7s
tttg: c58/124 lr:0.000557 t:15.0s
tttg: c59/124 lr:0.000545 t:15.2s
tttg: c60/124 lr:0.000532 t:15.5s
tttg: c61/124 lr:0.000519 t:15.8s
tttg: c62/124 lr:0.000506 t:16.0s
tttg: c63/124 lr:0.000494 t:16.3s
tttg: c64/124 lr:0.000481 t:16.6s
tttg: c65/124 lr:0.000468 t:16.8s
tttg: c66/124 lr:0.000455 t:17.1s
tttg: c67/124 lr:0.000443 t:17.4s
tttg: c68/124 lr:0.000430 t:17.7s
tttg: c69/124 lr:0.000417 t:17.9s
tttg: c70/124 lr:0.000405 t:18.2s
tttg: c71/124 lr:0.000392 t:18.5s
tttg: c72/124 lr:0.000380 t:18.7s
tttg: c73/124 lr:0.000368 t:19.0s
tttg: c74/124 lr:0.000355 t:19.3s
tttg: c75/124 lr:0.000343 t:19.5s
tttg: c76/124 lr:0.000331 t:19.8s
tttg: c77/124 lr:0.000319 t:20.1s
tttg: c78/124 lr:0.000307 t:20.4s
tttg: c79/124 lr:0.000295 t:20.6s
tttg: c80/124 lr:0.000284 t:20.9s
tttg: c81/124 lr:0.000272 t:21.2s
tttg: c82/124 lr:0.000261 t:21.5s
tttg: c83/124 lr:0.000250 t:21.7s
tttg: c84/124 lr:0.000239 t:22.0s
tttg: c85/124 lr:0.000228 t:22.3s
tttg: c86/124 lr:0.000218 t:22.6s
tttg: c87/124 lr:0.000207 t:22.9s
tttg: c88/124 lr:0.000197 t:23.1s
tttg: c89/124 lr:0.000187 t:23.4s
tttg: c90/124 lr:0.000177 t:23.7s
tttg: c91/124 lr:0.000167 t:24.0s
tttg: c92/124 lr:0.000158 t:24.3s
tttg: c93/124 lr:0.000149 t:24.5s
tttg: c94/124 lr:0.000140 t:24.8s
tttg: c95/124 lr:0.000131 t:25.1s
tttg: c96/124 lr:0.000123 t:25.4s
tttg: c97/124 lr:0.000114 t:25.6s
tttg: c98/124 lr:0.000106 t:25.9s
tttg: c99/124 lr:0.000099 t:26.2s
tttg: c100/124 lr:0.000091 t:26.5s
tttg: c101/124 lr:0.000084 t:26.7s
tttg: c102/124 lr:0.000077 t:27.0s
tttg: c103/124 lr:0.000070 t:27.3s
tttg: c104/124 lr:0.000064 t:27.6s
tttg: c105/124 lr:0.000058 t:27.8s
tttg: c106/124 lr:0.000052 t:28.1s
tttg: c107/124 lr:0.000046 t:28.4s
tttg: c108/124 lr:0.000041 t:28.7s
tttg: c109/124 lr:0.000036 t:28.9s
tttg: c110/124 lr:0.000032 t:29.2s
tttg: c111/124 lr:0.000027 t:29.5s
